14.04681240409704,16.46236362424411,25.302953232483002,23.305041405082893,16.144628173721866,a,
19.678063448588198,18.591071312247834,23.904900148950276,22.997562577811024,18.94529419707586,a,
17.026063909860294,11.707593488261914,16.57691591114584,15.652176522794573,11.82826749209549,a,
13.286440633247787,18.043732666548543,22.764694553307734,18.25549035823453,18.620198411915855,a,
19.17435387612961,18.753009571591072,23.18837904600182,18.950165758062013,14.465325283413293,a,
21.034023172157134,20.380145110947286,24.215993799756877,22.52890355500331,17.067744902729704,a,
17.89791969193959,22.092822150890925,22.263362960159284,19.37790278324932,12.17667093859899,a,
11.772509684515299,9.204828254381962,12.911329417226467,10.222450680016708,6.712436277838969,a,
11.587858659804947,18.069159212756954,17.0905411952951,16.93557970278033,12.849685502281607,p,
12.420470247503804,29.42377369365229,30.926043714661763,27.680639961481702,22.48406218970981,d,
15.211277758171505,25.147592070895303,32.224116603317256,27.91877861176076,21.542932848578847,d,
14.293514657367687,27.055895513069864,28.017081085989005,22.57451805509823,34.90363796486844,d,
8.326133682392523,21.244775706744182,21.069891439657603,18.51891143863641,14.890071554826623,d,
3.374999137344421,24.75714630924659,21.62432205370129,21.095547791997923,15.271575589542834,d,
13.855600719203387,22.701925743768818,22.675717337913895,22.477757017499172,15.777011514052166,d,
21.091331201422875,20.458913570085592,15.551439276601808,13.48888032471412,8.464086674707628,d,
13.59903309437747,23.448039753067658,26.07840919763814,22.501299038193658,16.95327934402977,e,
20.80223002480486,23.15354064188476,22.468137352616836,21.265060030384063,17.602535539974703,f,
12.349332279452515,26.689918832405,17.650037734441078,16.221749595592502,11.80114074288462,g,
12.953562251964719,27.526381228726795,30.087239347581225,17.63789111655293,12.731332371155673,h,
17.357922709733142,25.810219070426932,29.23548079474182,17.625567544857848,13.407694012560288,h,
8.238432011198524,7.860307784420132,15.021598364443989,19.05965842672442,16.05573901334371,i,
15.43969083297204,6.891196552424354,12.225833781352563,22.10738020937233,27.093972158593907,i,
13.099422460426368,36.79694503088936,23.705805370410967,20.26981928816262,25.00873454535317,i,
38.11143589678336,40.48561589107188,22.365920747842758,21.210415545804153,43.51615537886186,i,
10.438164640461036,19.503369539743794,22.27439522292239,19.989058896717935,19.666171875901732,i,
15.508056678653295,19.17208085862618,20.8988903369735,21.257163157105097,19.612545650625645,i,
9.568939268446663,7.4962077371124565,10.71013390139906,14.203422943605926,14.027587787372152,i,
14.137583288918066,21.791984223133937,20.03918611461676,14.18676173609066,15.238293011043694,j,
16.189041666573097,24.13650013643123,14.996965141670351,16.73513227742517,13.446763166376128,k,
6.736875306012847,11.276081127794672,15.775107328721832,15.090645956621945,15.000774755032161,m,
11.076670673474297,8.796610340605069,18.311579749361744,19.511139382535234,15.646098494192486,n,
8.600770413372802,23.397151228856337,24.532900797377426,20.460876115423382,12.912999434427503,o,
13.800767213413433,27.18018672516239,22.662322915621697,18.661343432521118,13.238171776027832,q,
14.132880049071211,21.234955296788083,17.39354035564991,9.321232637766391,55.27279857085398,q,
17.609162574214842,17.03432438870223,18.81373610493043,25.31974363425207,39.961261604049376,q,
19.336211078104384,30.95491116359897,20.481085113665188,20.95097563791966,20.146524886001327,q,
18.830340763033007,27.764501310502332,20.616339537194136,18.848407459461928,15.724263077244665,q,
19.052265916200934,28.780807096092268,21.769896431317612,21.31896294022839,12.54544057836545,q,
14.274138670884126,18.2767685123193,17.621279652388363,16.871978060325716,14.682969297018287,q,
11.537413147153202,25.356002523378613,23.591888186724443,23.79189755154558,14.821039167293854,r,
16.538479785839304,18.482821072298137,21.997196150331586,16.5604186816364,12.456591162522708,s,
15.045132946461365,14.750359141033266,16.22043330158002,16.788396078391898,12.009183037006757,t,
12.537133257001729,23.857971190184607,27.524214111122333,23.28160331392785,16.081450345362136,u,
11.35417291274141,23.007542460124718,26.9626340190283,23.077560210528446,16.622936190619093,v,
12.036625071015328,21.01450542516295,23.88577150820107,20.24386205640468,8.62128922995791,w,
